NIVEL,Codigo,BALANCE GENERAL,proyeccion,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25
4,513101,EXCEDENTES DEL EJERCICIO,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-130998.21,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-254909.71,-486621.64,-486621.64,-486621.64,-486621.64,-486621.64,-486621.64,0.0,0.0,0.0,0.0,0.0,0.0,-209754.16,-209754.16,-209754.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1089189.76,-1089189.76,-1089189.76,-1089189.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-251840.84,-1467639.3,-1467639.3,-1467639.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20717090.92,-20717090.92,-20717090.92,-18649034.21,-18649034.21,-18649034.21,-18649034.21,-18649034.21,-18649034.21,-18649034.21,-18649034.21,-18649034.21,-44141045.29,-44141045.29,-44141045.29,-42125468.76,-42125468.76,-42125468.76,-42125468.76,-42125468.76,-42125468.76,-42125468.76,-42125468.76,-42125468.76,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,-69909675.94,0.0
4,513102,PÉRDIDAS DEL EJERCICIO,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,18649034.21,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,42125468.76,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,66166187.14,0.0
1,6,PRODUCTOS,NO,-152832.29,-417503.15,-850129.21,-1406195.9,-2147044.88,-3011289.87,-3944041.54,-5045491.6,-6248070.16,0.0,-1355566.16,-2738240.54,-4223447.9,-5703899.74,-7210699.22,-8826781.19,-10761616.02,-12449945.31,-14174058.71,-15946905.2,-17744361.19,0.0,-1844932.3,-3580655.57,-5472772.21,-7377596.99,-9311892.72,-11285064.29,-13337289.2,-15388243.92,-17410437.85,-19519875.84,-21654307.16,0.0,-2119946.32,-4128300.06,-6056416.04,-8244478.62,-10267055.28,-12273489.39,-14260415.85,-16327141.82,-18325553.43,-20347659.61,-22388440.52,0.0,-1682077.97,-4194730.66,-6310336.14,-8539454.77,-11002091.52,-13523056.77,-15923442.98,-18572100.73,-21008465.98,-23628642.05,-26231964.11,0.0,-2633638.36,-5173657.54,-7408640.75,-9427216.15,-11436163.15,-13733218.03,-15939247.47,-18241255.47,-20629229.93,-23200982.88,-25926377.15,0.0,-2808153.36,-5463271.63,-8580896.3,-11506467.0,-14602498.44,-17692793.43,-20541666.34,-23780938.54,-26922425.14,-30135593.06,-33465154.31,0.0,-3304919.0,-6596093.38,-10100261.45,-13541863.64,-17196746.73,-21184146.1,-24874543.28,-28837751.43,-32710468.13,-36725085.89,-41045413.21,0.0,-4405226.15,-8619882.49,-12914072.97,-17053137.11,-21532496.16,-26299009.13,-30705573.03,-35222637.43,-39739442.02,-44110440.02,-48855934.13,0.0,-4862997.18,-9589130.16,-14073180.48,-19146944.27,-24054643.68,-29112164.24,-34251099.11,-39447474.61,-44571131.04,-49936794.49,-55319089.29,0.0,-5670904.06,-11467483.48,-17153450.61,-22862868.41,-28813207.81,-34659218.83,-40405782.51,-46292906.5,-52008546.48,-57985404.99,-63754662.12,0.0
2,601,PRODUCTOS FINANCIEROS,NO,-149902.32,-412023.17,-839689.06,-1389516.65,-2123393.93,-2983947.57,-3912177.09,-5010342.7,-6209366.99,0.0,-1351872.9,-2730676.66,-4205294.0,-5650115.84,-7142122.02,-8697334.16,-10623832.52,-12307533.25,-14026286.59,-15794278.26,-17573424.21,0.0,-1841440.12,-3573280.54,-5462669.71,-7338504.51,-9265448.58,-11233121.73,-13203387.31,-15248659.15,-17168740.62,-19273746.07,-21394964.43,0.0,-2112763.79,-4116674.84,-6038663.02,-8219696.74,-10209759.24,-12192933.25,-14163863.2,-16190428.76,-18042477.72,-20045724.04,-22060986.16,0.0,-1677584.53,-4161911.7,-6270321.02,-8494735.73,-10766635.65,-13261275.55,-15655282.07,-18203822.21,-20635714.61,-23156556.29,-25714924.66,0.0,-2621183.01,-5123281.69,-7228754.32,-9230356.7,-11230590.79,-13505245.91,-15702392.87,-17995875.73,-20376963.98,-22945081.2,-25658950.79,0.0,-2768795.4,-5419652.8,-8434030.6,-11346699.86,-14244345.09,-17197540.22,-20021849.69,-23189453.77,-26220087.02,-29393331.07,-32686744.71,0.0,-3294160.85,-6566427.86,-9950855.96,-13359412.25,-16971862.39,-20879000.4,-24535519.85,-28437938.02,-32295185.23,-36261952.98,-40375244.57,0.0,-4244374.88,-8358201.16,-12572849.57,-16701039.96,-21061409.86,-25634042.74,-29876163.32,-34369161.47,-38861980.44,-43199751.87,-47837295.81,0.0,-4804497.32,-9444346.71,-13854522.43,-18853222.58,-23653339.33,-28554769.03,-33493912.71,-38561565.62,-43575766.76,-48789912.47,-54087575.77,0.0,-5465220.89,-11097589.53,-16392743.93,-21978158.78,-27616124.09,-33397322.7,-38991361.88,-44842391.85,-50463617.73,-56318078.41,-61957074.25,0.0
3,6011,PRODUCTOS VARIOS,NO,-149902.32,-412023.17,-839689.06,-1389516.65,-2123393.93,-2983947.57,-3912177.09,-5010342.7,-6209366.99,0.0,-1351872.9,-2730676.66,-4205294.0,-5650115.84,-7142122.02,-8697334.16,-10623832.52,-12307533.25,-14026286.59,-15794278.26,-17573424.21,0.0,-1841440.12,-3573280.54,-5462669.71,-7338504.51,-9265448.58,-11233121.73,-13203387.31,-15248659.15,-17168740.62,-19273746.07,-21394964.43,0.0,-2112763.79,-4116674.84,-6038663.02,-8219696.74,-10209759.24,-12192933.25,-14163863.2,-16190428.76,-18042477.72,-20045724.04,-22060986.16,0.0,-1677584.53,-4161911.7,-6270321.02,-8494735.73,-10766635.65,-13261275.55,-15655282.07,-18203822.21,-20635714.61,-23156556.29,-25714924.66,0.0,-2621183.01,-5123281.69,-7228754.32,-9230356.7,-11230590.79,-13505245.91,-15702392.87,-17995875.73,-20376963.98,-22945081.2,-25658950.79,0.0,-2768795.4,-5419652.8,-8434030.6,-11346699.86,-14244345.09,-17197540.22,-20021849.69,-23189453.77,-26220087.02,-29393331.07,-32686744.71,0.0,-3294160.85,-6566427.86,-9950855.96,-13359412.25,-16971862.39,-20879000.4,-24535519.85,-28437938.02,-32295185.23,-36261952.98,-40375244.57,0.0,-4244374.88,-8358201.16,-12572849.57,-16701039.96,-21061409.86,-25634042.74,-29876163.32,-34369161.47,-38861980.44,-43199751.87,-47837295.81,0.0,-4804497.32,-9444346.71,-13854522.43,-18853222.58,-23653339.33,-28554769.03,-33493912.71,-38561565.62,-43575766.76,-48789912.47,-54087575.77,0.0,-5465220.89,-11097589.53,-16392743.93,-21978158.78,-27616124.09,-33397322.7,-38991361.88,-44842391.85,-50463617.73,-56318078.41,-61957074.25,0.0
4,601101,INTERESES,SI,-44973.09,-186239.92,-451243.36,-843515.09,-1384369.8,-2071963.14,-2852051.27,-3787721.58,-4808656.69,0.0,-1225986.52,-2465594.1,-3813402.54,-5139908.77,-6487219.25,-7898007.34,-9684974.85,-11173169.03,-12726549.4,-14305234.61,-15909248.94,0.0,-1689159.78,-3276709.93,-5000107.9,-6724665.23,-8490506.95,-10269806.59,-12055966.55,-13895697.33,-15726891.87,-17613913.5,-19516657.2,0.0,-1978123.9,-3827567.94,-5611954.67,-7723916.89,-9654459.74,-11483417.78,-13326414.43,-15205708.32,-16909658.41,-18745413.96,-20556777.56,0.0,-1569592.98,-3802791.24,-5749312.38,-7799444.65,-9862193.2,-12163764.0,-14406579.34,-16684775.32,-18910184.08,-21206902.34,-23565162.76,0.0,-2413826.11,-4686991.28,-6692143.67,-8680657.86,-10652826.39,-12849551.01,-14909062.94,-16997775.83,-19135584.94,-21494927.52,-24030390.12,0.0,-2597493.65,-5045840.13,-7828313.47,-10544097.78,-13249011.3,-16012364.27,-18641696.8,-21549788.91,-24357602.35,-27298863.53,-30303245.74,0.0,-3075320.27,-6119903.8,-9279274.67,-12436729.15,-15769317.28,-19362715.15,-22766354.1,-26411857.48,-30027199.82,-33658347.91,-37431208.81,0.0,-3950419.54,-7770105.61,-11640629.95,-15540869.8,-19676054.5,-23909770.18,-27910675.48,-32100563.86,-36351826.5,-40496213.83,-44855476.28,0.0,-4526358.25,-9005500.37,-13142417.35,-17908508.82,-22430822.12,-27031397.39,-31687264.87,-36470105.8,-41239667.15,-46087975.51,-50985384.12,0.0,-5086757.9,-10345659.5,-15297420.59,-20597722.7,-25920899.37,-31410228.48,-36677877.34,-42194712.58,-47581220.66,-53140780.64,-58522920.1,0.0
4,601102,PRODUCTOS POR GASTOS ADMINISTRATIVOS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.0,-120.0,-120.0,-941.85,-2457.14,-7090.6,-10534.16,-14369.5,0.0,-5068.25,-13711.52,-19949.16,-27746.33,-39888.8,-51832.31,-72194.95,-87252.5,-102120.8,-117158.25,-135535.19,0.0,-26388.81,-57982.73,-115569.56,-153582.46,-196848.84,-232317.2,-262889.12,-293283.23,-323550.87,-355939.9,-390019.19,0.0
4,601104,COMISIONES,SI,-104929.23,-225783.25,-388445.7,-546001.56,-739024.13,-911984.43,-1060125.82,-1222621.12,-1400710.3,0.0,-125886.38,-265082.56,-391891.46,-510207.07,-654902.77,-799326.82,-938857.67,-1134364.22,-1299737.19,-1489043.65,-1664175.27,0.0,-152280.34,-296570.61,-462561.81,-613839.28,-774941.63,-963315.14,-1147420.76,-1352961.82,-1441848.75,-1659832.57,-1878307.23,0.0,-134639.89,-289106.9,-426708.35,-495779.85,-555299.5,-709515.47,-837448.77,-984720.44,-1132819.31,-1300310.08,-1504208.6,0.0,-107991.55,-359120.46,-521008.64,-695291.08,-904442.45,-1097511.55,-1248702.73,-1519046.89,-1725530.53,-1949653.95,-2149761.9,0.0,-207356.9,-436290.41,-536610.65,-549698.84,-577764.4,-655694.9,-793329.93,-998099.9,-1241379.04,-1450153.68,-1628560.67,0.0,-171301.75,-373812.67,-605717.13,-802602.08,-995333.79,-1185175.95,-1380152.89,-1639664.86,-1862484.67,-2094467.54,-2383498.97,0.0,-218840.58,-446524.06,-671581.29,-922683.1,-1202545.11,-1516285.25,-1769165.75,-2026080.54,-2267985.41,-2603605.07,-2944035.76,0.0,-293955.34,-588095.55,-932219.62,-1160050.16,-1385235.36,-1724152.56,-1964545.99,-2266140.47,-2503063.34,-2693003.88,-2967450.03,0.0,-273070.82,-425134.82,-692155.92,-916967.43,-1182628.41,-1471539.33,-1734452.89,-2004207.32,-2233978.81,-2584778.71,-2966656.46,0.0,-352074.18,-693947.3,-979753.78,-1226853.62,-1498375.88,-1754777.02,-2050595.42,-2354396.04,-2558846.2,-2821357.87,-3044134.96,0.0
2,602,PRODUCTOS POR SERVICIOS,NO,-1620.0,-4110.0,-7520.0,-13190.0,-17310.0,-20210.0,-24080.0,-27170.0,-30140.0,0.0,-2590.0,-5810.0,-8120.0,-10150.0,-12350.0,-14970.0,-17210.0,-20090.0,-22605.0,-24835.0,-26065.0,0.0,-1730.0,-3580.0,-5080.0,-6130.0,-7830.0,-9950.0,-11420.0,-13530.0,-14650.0,-16830.0,-17990.0,0.0,-1660.0,-3330.0,-5335.0,-5985.0,-5985.0,-7825.0,-9835.0,-11375.0,-12475.0,-13385.0,-14915.0,0.0,-510.0,-2560.0,-3945.0,-4785.0,-4985.0,-5685.0,-6785.0,-8305.0,-9105.0,-9905.0,-11215.0,0.0,-840.0,-2508.0,-2908.0,-2908.0,-2908.0,-3308.0,-3708.0,-4208.0,-5008.0,-5408.0,-5708.0,0.0,-1000.0,-2210.0,-2820.0,-3220.0,-3620.0,-4020.0,-4820.0,-5770.0,-6570.0,-7170.0,-8270.0,0.0,-500.0,-2200.0,-3220.0,-3980.0,-4280.0,-4580.0,-5190.0,-5790.0,-6465.0,-7185.0,-7685.0,0.0,-737.64,-1707.64,-1907.64,-2107.64,-2407.64,-2807.64,-95717.64,-96017.64,-96417.64,-96627.64,-96952.64,0.0,-200.0,-200.0,-710.05,-2386.7,-4990.79,-7882.35,-11360.77,-14985.41,-18656.39,-22684.59,-28019.94,0.0,-4946.51,-9099.69,-13261.88,-17860.35,-22271.63,-22666.63,-30968.53,-35267.21,-39165.25,-42600.65,-46876.17,0.0
3,6021,COMISIONES,NO,-1620.0,-4110.0,-7520.0,-13190.0,-17310.0,-20210.0,-24080.0,-27170.0,-30140.0,0.0,-2590.0,-5810.0,-8120.0,-10150.0,-12350.0,-14970.0,-17210.0,-20090.0,-22605.0,-24835.0,-26065.0,0.0,-1730.0,-3580.0,-5080.0,-6130.0,-7830.0,-9950.0,-11420.0,-13530.0,-14650.0,-16830.0,-17990.0,0.0,-1660.0,-3330.0,-5335.0,-5985.0,-5985.0,-7825.0,-9835.0,-11375.0,-12475.0,-13385.0,-14915.0,0.0,-510.0,-2560.0,-3945.0,-4785.0,-4985.0,-5685.0,-6785.0,-8305.0,-9105.0,-9905.0,-11215.0,0.0,-840.0,-2508.0,-2908.0,-2908.0,-2908.0,-3308.0,-3708.0,-4208.0,-5008.0,-5408.0,-5708.0,0.0,-1000.0,-2210.0,-2820.0,-3220.0,-3620.0,-4020.0,-4820.0,-5770.0,-6570.0,-7170.0,-8270.0,0.0,-500.0,-2200.0,-3220.0,-3980.0,-4280.0,-4580.0,-5190.0,-5790.0,-6465.0,-7185.0,-7685.0,0.0,-737.64,-1707.64,-1907.64,-2107.64,-2407.64,-2807.64,-95717.64,-96017.64,-96417.64,-96627.64,-96952.64,0.0,-200.0,-200.0,-710.05,-2386.7,-4990.79,-7882.35,-11360.77,-14985.41,-18656.39,-22684.59,-28019.94,0.0,-4946.51,-9099.69,-13261.88,-17860.35,-22271.63,-22666.63,-30968.53,-35267.21,-39165.25,-42600.65,-46876.17,0.0
4,602101,COMISIONES POR SERVICIOS DIVERSOS,SI,-1620.0,-4110.0,-7520.0,-13190.0,-17310.0,-20210.0,-24080.0,-27170.0,-30140.0,0.0,-2590.0,-5810.0,-8120.0,-10150.0,-12350.0,-14970.0,-17210.0,-20090.0,-22605.0,-24835.0,-26065.0,0.0,-1730.0,-3580.0,-5080.0,-6130.0,-7830.0,-9950.0,-11420.0,-13530.0,-14650.0,-16830.0,-17990.0,0.0,-1660.0,-3330.0,-5335.0,-5985.0,-5985.0,-7825.0,-9835.0,-11375.0,-12475.0,-13385.0,-14915.0,0.0,-510.0,-2560.0,-3945.0,-4785.0,-4985.0,-5685.0,-6785.0,-8305.0,-9105.0,-9905.0,-11215.0,0.0,-840.0,-2508.0,-2908.0,-2908.0,-2908.0,-3308.0,-3708.0,-4208.0,-5008.0,-5408.0,-5708.0,0.0,-1000.0,-2210.0,-2820.0,-3220.0,-3620.0,-4020.0,-4820.0,-5770.0,-6570.0,-7170.0,-8270.0,0.0,-500.0,-2200.0,-3220.0,-3980.0,-4280.0,-4580.0,-5190.0,-5790.0,-6465.0,-7185.0,-7685.0,0.0,-737.64,-1637.64,-1837.64,-2037.64,-2337.64,-2737.64,-3147.64,-3447.64,-3847.64,-4057.64,-4382.64,0.0,-200.0,-200.0,-635.05,-2311.7,-4915.79,-7807.35,-11285.77,-14835.41,-18436.39,-22464.59,-27469.94,0.0,-4731.51,-8674.69,-12506.88,-16915.35,-21041.63,-21141.63,-28903.53,-32782.21,-36120.25,-39135.65,-42641.17,0.0
4,602105,MANEJO DE CUENTA,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,0.0,0.0,0.0,-75.0,-75.0,-75.0,-75.0,-75.0,-150.0,-220.0,-220.0,-550.0,0.0,-215.0,-425.0,-755.0,-945.0,-1230.0,-1525.0,-2065.0,-2485.0,-3045.0,-3465.0,-4235.0,0.0
4,602106,INGRESOS POR COBRANZA,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92500.0,-92500.0,-92500.0,-92500.0,-92500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,604,VARIACIONES Y GANANCIAS CAMBIARIAS EN MONEDA EXTRANJERA,NO,0.0,0.0,0.0,0.0,0.0,0.0,-42.28,-79.18,-79.18,0.0,0.0,0.0,0.0,-25584.67,-35754.71,-90743.61,-90743.61,-90743.61,-90891.84,-90891.84,-90891.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.09,-45.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,0.0,0.0,-293.33,-1911.67,-2005.52,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116112.65,-150653.16,-150681.74,-157320.42,-160611.46,0.0,0.0,0.0,-38847.34,-38847.34,-38847.34,-38847.34,-53992.9,-53992.9,-53992.9,-83132.79,-214407.43,0.0,-3117.74,-38076.03,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-62420.97,-91280.66,-91280.66,0.0,-1870.73,-1870.73,-22997.15,-45788.61,-50161.42,-50161.42,-69335.95,-87688.47,-92484.6,-92484.6,-95691.36,0.0,0.0,-14026.35,-99188.31,-109241.94,-109241.94,-109241.94,-113692.1,-116361.2,-116361.2,-116361.2,-116361.2,0.0
3,6041,MONEDA EXTRANJERA,NO,0.0,0.0,0.0,0.0,0.0,0.0,-42.28,-79.18,-79.18,0.0,0.0,0.0,0.0,-25584.67,-35754.71,-90743.61,-90743.61,-90743.61,-90891.84,-90891.84,-90891.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.09,-45.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,0.0,0.0,-293.33,-1911.67,-2005.52,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116112.65,-150653.16,-150681.74,-157320.42,-160611.46,0.0,0.0,0.0,-38847.34,-38847.34,-38847.34,-38847.34,-53992.9,-53992.9,-53992.9,-83132.79,-214407.43,0.0,-3117.74,-38076.03,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-62420.97,-91280.66,-91280.66,0.0,-1870.73,-1870.73,-22997.15,-45788.61,-50161.42,-50161.42,-69335.95,-87688.47,-92484.6,-92484.6,-95691.36,0.0,0.0,-14026.35,-99188.31,-109241.94,-109241.94,-109241.94,-113692.1,-116361.2,-116361.2,-116361.2,-116361.2,0.0
4,604103,PRODUCTOS POR OPERACIONES EN MONEDA EXTRANJERA,SI,0.0,0.0,0.0,0.0,0.0,0.0,-42.28,-79.18,-79.18,0.0,0.0,0.0,0.0,-25584.67,-35754.71,-90743.61,-90743.61,-90743.61,-90891.84,-90891.84,-90891.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.09,-45.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,-99000.0,0.0,0.0,-293.33,-1911.67,-2005.52,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116112.65,-150653.16,-150681.74,-157320.42,-160611.46,0.0,0.0,0.0,-38847.34,-38847.34,-38847.34,-38847.34,-53992.9,-53992.9,-53992.9,-83132.79,-214407.43,0.0,-3117.74,-38076.03,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-62420.97,-91280.66,-91280.66,0.0,-1870.73,-1870.73,-22997.15,-45788.61,-50161.42,-50161.42,-69335.95,-87688.47,-92484.6,-92484.6,-95691.36,0.0,0.0,-14026.35,-99188.31,-109241.94,-109241.94,-109241.94,-113692.1,-116361.2,-116361.2,-116361.2,-116361.2,0.0
2,607,PRODUCTOS EXTRAORDINARIOS,NO,-1309.97,-1369.98,-2920.15,-3489.25,-6340.95,-7132.3,-7742.17,-7899.72,-8483.99,0.0,-1103.26,-1753.88,-10033.9,-18049.23,-20472.49,-23733.42,-29829.89,-31578.45,-34275.28,-36900.1,-53980.14,0.0,-1762.18,-3795.03,-5022.5,-32962.48,-38614.14,-41992.56,-122481.89,-126054.77,-227047.23,-229254.68,-241307.64,0.0,-5522.53,-8295.22,-12418.02,-18796.88,-51311.04,-72731.14,-86717.65,-125338.06,-270600.71,-288550.57,-312539.36,0.0,-3983.44,-30258.96,-36070.12,-39934.04,-131470.87,-157096.22,-162375.91,-260973.52,-264646.37,-363180.76,-406824.45,0.0,-11615.35,-47574.52,-175066.76,-191945.93,-200648.69,-222648.45,-231130.93,-239156.07,-245242.28,-248478.01,-259702.69,0.0,-38357.96,-41408.83,-144045.7,-156547.14,-354533.35,-491233.21,-398884.0,-435061.61,-545086.38,-577771.57,-609528.14,0.0,-10258.15,-27465.52,-107338.15,-139624.05,-181757.0,-261718.36,-279840.53,-340030.51,-354825.0,-372815.12,-448076.21,0.0,-156995.89,-221897.66,-288203.99,-298877.74,-417566.89,-611046.98,-682580.3,-706346.55,-718622.97,-722779.85,-830405.02,0.0,-56429.13,-142712.72,-194850.85,-244921.38,-345127.14,-498076.44,-667564.68,-774085.11,-874523.29,-1021887.83,-1097852.22,0.0,-199861.66,-345567.91,-646856.49,-756107.34,-1063670.15,-1127887.56,-1264435.0,-1293361.24,-1383677.3,-1502139.73,-1628025.5,0.0
